id,model_key,model_family,model_params,protagonist_gender,country,region,person,word_count,pca_x,pca_y,tsne_x,tsne_y,tsne3_x,tsne3_y,tsne3_z
ollama-gemma3-12b_Grandfather_India_male,ollama-gemma3-12b,gemma,12B,male,India,South Asia,Grandfather,199,-2.2353957,1.0685872,35.938744,14.713176,-12.280839,22.531137,-12.795196
ollama-gemma3-27b_Grandfather_India_male,ollama-gemma3-27b,gemma,27B,male,India,South Asia,Grandfather,179,-2.2048843,1.9822528,37.908016,11.55921,-10.29038,17.185675,-25.298012
ollama-gptoss-20b_Grandfather_India_male,ollama-gptoss-20b,gpt-oss,20B,male,India,South Asia,Grandfather,142,0.09362582,-1.2843671,-24.134058,-8.462828,28.255268,-0.43106246,-0.34318113
ollama-llama31-8b_Grandfather_SriLanka_female,ollama-llama31-8b,llama,8B,female,Sri Lanka,South Asia,Grandfather,176,-0.37393823,-0.43270272,14.886884,-14.579183,-4.324495,-23.557814,-0.07729769
ollama-llama32-3b_Grandfather_SriLanka_female,ollama-llama32-3b,llama,3B,female,Sri Lanka,South Asia,Grandfather,171,-0.115652844,-1.9961646,10.900551,12.031279,-5.784542,-2.67517,-5.655133
ollama-llama3-70b_Grandfather_SriLanka_female,ollama-llama3-70b,llama,70B,female,Sri Lanka,South Asia,Grandfather,184,1.4067944,-2.5368903,-0.9778721,5.148489,-10.970254,4.01106,6.9307556
ollama-mistral-7b_Grandfather_SriLanka_female,ollama-mistral-7b,mistral,7B,female,Sri Lanka,South Asia,Grandfather,157,1.8917675,-0.6065073,-30.940184,9.101264,-8.668619,-1.1313002,10.344404
ollama-qwen25-7b_Grandfather_SriLanka_female,ollama-qwen25-7b,qwen,7B,female,Sri Lanka,South Asia,Grandfather,160,0.16151285,-0.15224537,-22.704693,-26.496246,15.644962,-4.2633834,-0.27178565
ollama-qwen25-3b_Grandfather_SriLanka_female,ollama-qwen25-3b,qwen,3B,female,Sri Lanka,South Asia,Grandfather,147,0.5224406,-0.1732783,-1.6167097,-21.358093,13.270453,-7.5457196,9.189479
ollama-gemma3-12b_Grandfather_SriLanka_female,ollama-gemma3-12b,gemma,12B,female,Sri Lanka,South Asia,Grandfather,179,-2.3280718,-1.7556131,40.389004,-7.9542327,-23.44018,4.3924203,-11.968786
ollama-gemma3-27b_Grandfather_SriLanka_female,ollama-gemma3-27b,gemma,27B,female,Sri Lanka,South Asia,Grandfather,191,-3.354264,-0.24856356,33.08058,9.771416,-6.1404743,13.637441,-18.255138
ollama-gptoss-20b_Grandfather_SriLanka_female,ollama-gptoss-20b,gpt-oss,20B,female,Sri Lanka,South Asia,Grandfather,152,0.5963688,-1.1083386,-25.217491,-8.827635,23.82385,-2.765821,-2.1158688
ollama-llama31-8b_Grandfather_SriLanka_male,ollama-llama31-8b,llama,8B,male,Sri Lanka,South Asia,Grandfather,165,2.2759373,-0.21849737,-32.004757,5.734061,0.08274333,22.53425,19.846975
ollama-llama32-3b_Grandfather_SriLanka_male,ollama-llama32-3b,llama,3B,male,Sri Lanka,South Asia,Grandfather,180,0.41693065,1.1901169,-10.601992,-28.70143,14.206742,2.5061655,25.81241
ollama-llama3-70b_Grandfather_SriLanka_male,ollama-llama3-70b,llama,70B,male,Sri Lanka,South Asia,Grandfather,192,1.7265803,-1.619523,-14.807914,11.467057,-2.1127388,12.462114,10.1759
ollama-mistral-nemo_Grandfather_SriLanka_male,ollama-mistral-nemo,mistral,12B,male,Sri Lanka,South Asia,Grandfather,161,-0.6179792,0.874384,-29.76001,-32.995277,-7.1952996,-18.871115,11.841481
ollama-mistral-7b_Grandfather_SriLanka_male,ollama-mistral-7b,mistral,7B,male,Sri Lanka,South Asia,Grandfather,195,1.3808953,0.063721865,-31.981316,17.60601,5.940097,16.664932,20.49985
ollama-qwen25-7b_Grandfather_SriLanka_male,ollama-qwen25-7b,qwen,7B,male,Sri Lanka,South Asia,Grandfather,168,2.703251,0.37477088,-28.023964,24.795582,15.687195,23.63079,8.177137
ollama-qwen25-3b_Grandfather_SriLanka_male,ollama-qwen25-3b,qwen,3B,male,Sri Lanka,South Asia,Grandfather,107,-0.5124548,0.8827924,1.2608106,-12.560945,8.769108,-10.738866,-4.618062
ollama-gemma2-2b_Grandfather_SriLanka_male,ollama-gemma2-2b,gemma,2B,male,Sri Lanka,South Asia,Grandfather,201,-1.2359194,1.9162152,21.210882,-28.66167,8.644543,-33.338306,-0.6718147
ollama-gemma3-12b_Grandfather_SriLanka_male,ollama-gemma3-12b,gemma,12B,male,Sri Lanka,South Asia,Grandfather,190,-0.8397392,0.5749357,41.37717,-12.387219,-26.410723,11.899343,-10.007103
ollama-gemma3-27b_Grandfather_SriLanka_male,ollama-gemma3-27b,gemma,27B,male,Sri Lanka,South Asia,Grandfather,178,-1.242703,0.5307933,38.39424,9.377474,-11.527153,15.076043,-24.756815
ollama-gptoss-20b_Grandfather_SriLanka_male,ollama-gptoss-20b,gpt-oss,20B,male,Sri Lanka,South Asia,Grandfather,172,1.4809333,-0.87427014,-31.809052,-3.5505,28.974682,-2.2499723,8.252721
ollama-llama31-8b_Grandfather_Pakistan_female,ollama-llama31-8b,llama,8B,female,Pakistan,South Asia,Grandfather,164,-0.1000936,-2.5302303,-0.72166723,12.092607,-10.221104,9.746043,-0.8090456
ollama-llama32-3b_Grandfather_Pakistan_female,ollama-llama32-3b,llama,3B,female,Pakistan,South Asia,Grandfather,190,0.5431774,-1.9727976,2.764975,-2.039606,-17.981083,-6.1989517,7.7020373
ollama-llama3-70b_Grandfather_Pakistan_female,ollama-llama3-70b,llama,70B,female,Pakistan,South Asia,Grandfather,205,0.52240574,-1.8877723,5.895793,5.2539225,-23.398273,3.3588982,3.2546692
ollama-mistral-nemo_Grandfather_Pakistan_female,ollama-mistral-nemo,mistral,12B,female,Pakistan,South Asia,Grandfather,194,-0.11180855,0.74001,17.997179,-12.216443,-11.607285,-33.06301,-3.736781
ollama-mistral-7b_Grandfather_Pakistan_female,ollama-mistral-7b,mistral,7B,female,Pakistan,South Asia,Grandfather,194,1.8442332,0.037272483,-38.107502,22.565857,8.2907095,36.65607,11.241765
ollama-qwen25-7b_Grandfather_Pakistan_female,ollama-qwen25-7b,qwen,7B,female,Pakistan,South Asia,Grandfather,153,-0.08351671,-0.5357816,-15.069435,-16.549276,-11.938513,-11.223741,22.620491
ollama-qwen25-3b_Grandfather_Pakistan_female,ollama-qwen25-3b,qwen,3B,female,Pakistan,South Asia,Grandfather,203,-1.4508494,-0.37524945,-8.849996,-8.747127,-4.91376,-12.357657,8.746965
ollama-gemma2-2b_Grandfather_Pakistan_female,ollama-gemma2-2b,gemma,2B,female,Pakistan,South Asia,Grandfather,189,-0.94761795,0.59503573,1.0329418,-25.126862,-0.040850915,-17.239433,28.337584
ollama-gemma3-12b_Grandfather_Pakistan_female,ollama-gemma3-12b,gemma,12B,female,Pakistan,South Asia,Grandfather,178,-3.2641215,-0.23279053,49.556614,-13.356476,-12.743779,3.845658,-11.482894
ollama-gemma3-27b_Grandfather_Pakistan_female,ollama-gemma3-27b,gemma,27B,female,Pakistan,South Asia,Grandfather,180,-2.740455,-0.6613993,35.673256,-7.4715242,-23.278934,0.43094513,-8.570748
ollama-gptoss-20b_Grandfather_Pakistan_female,ollama-gptoss-20b,gpt-oss,20B,female,Pakistan,South Asia,Grandfather,144,0.45566076,-1.20962,-23.354649,-9.359573,26.019611,-2.59441,-6.396824
ollama-llama31-8b_Grandfather_Pakistan_male,ollama-llama31-8b,llama,8B,male,Pakistan,South Asia,Grandfather,167,0.44970557,-0.8999476,-16.154823,9.196802,-3.698282,12.851246,16.381033
ollama-llama32-3b_Grandfather_Pakistan_male,ollama-llama32-3b,llama,3B,male,Pakistan,South Asia,Grandfather,190,-0.45678234,0.053054467,21.932531,5.015509,1.8032446,7.9297533,-31.894037
ollama-llama3-70b_Grandfather_Pakistan_male,ollama-llama3-70b,llama,70B,male,Pakistan,South Asia,Grandfather,194,1.2244179,-1.245508,-41.00645,-3.5941687,-19.855495,5.8084745,17.366941
ollama-mistral-7b_Grandfather_Pakistan_male,ollama-mistral-7b,mistral,7B,male,Pakistan,South Asia,Grandfather,161,2.054185,1.9524586,-32.60975,30.351858,-12.227574,-19.259892,3.9562986
ollama-qwen25-7b_Grandfather_Pakistan_male,ollama-qwen25-7b,qwen,7B,male,Pakistan,South Asia,Grandfather,128,0.4414397,0.036062136,-14.074723,-17.665575,-9.370559,-8.056704,27.787737
ollama-qwen25-3b_Grandfather_Pakistan_male,ollama-qwen25-3b,qwen,3B,male,Pakistan,South Asia,Grandfather,116,-0.041492134,1.0854453,6.3149548,-23.221663,0.38452703,-12.7274275,10.296003
ollama-gemma3-12b_Grandfather_Pakistan_male,ollama-gemma3-12b,gemma,12B,male,Pakistan,South Asia,Grandfather,193,-1.3879954,1.3091314,31.318539,27.361837,5.9020424,23.09739,-18.000177
ollama-gemma3-27b_Grandfather_Pakistan_male,ollama-gemma3-27b,gemma,27B,male,Pakistan,South Asia,Grandfather,178,-1.4792846,1.1890447,39.959843,10.36038,-15.922238,20.36931,-23.644665
ollama-gptoss-20b_Grandfather_Pakistan_male,ollama-gptoss-20b,gpt-oss,20B,male,Pakistan,South Asia,Grandfather,163,-0.035239838,2.8334558,17.009096,-10.657467,0.39455935,-22.941431,-5.676492
ollama-llama31-8b_Grandfather_Japan_female,ollama-llama31-8b,llama,8B,female,Japan,East/SE Asia,Grandfather,170,-0.11287217,-0.5731755,-26.390753,14.750895,16.469145,20.224955,-12.255869
ollama-llama32-3b_Grandfather_Japan_female,ollama-llama32-3b,llama,3B,female,Japan,East/SE Asia,Grandfather,182,0.4128652,-1.3189428,-4.5311685,10.734058,-3.2483099,3.8169134,-0.69305956
ollama-llama3-70b_Grandfather_Japan_female,ollama-llama3-70b,llama,70B,female,Japan,East/SE Asia,Grandfather,181,-0.14101878,-2.2474048,-0.535911,14.978821,-4.976683,5.43531,-5.921513
ollama-mistral-7b_Grandfather_Japan_female,ollama-mistral-7b,mistral,7B,female,Japan,East/SE Asia,Grandfather,176,1.593547,0.53887856,-5.54956,-6.121379,15.841846,12.508181,29.305525
ollama-qwen25-7b_Grandfather_Japan_female,ollama-qwen25-7b,qwen,7B,female,Japan,East/SE Asia,Grandfather,192,0.30614898,1.7158906,-11.427475,-3.994686,26.39996,22.05026,14.135072
ollama-qwen25-3b_Grandfather_Japan_female,ollama-qwen25-3b,qwen,3B,female,Japan,East/SE Asia,Grandfather,126,1.0397009,0.5267769,-8.042007,-3.0787568,19.027079,10.90751,9.867622
ollama-gemma2-2b_Grandfather_Japan_female,ollama-gemma2-2b,gemma,2B,female,Japan,East/SE Asia,Grandfather,188,0.13260032,0.8073084,14.248625,7.057923,21.549417,-1.6260294,-20.363844
ollama-gemma3-12b_Grandfather_Japan_female,ollama-gemma3-12b,gemma,12B,female,Japan,East/SE Asia,Grandfather,183,-2.230459,-0.61478156,40.791946,-6.509383,-22.123032,1.7430972,-11.910564
ollama-gemma3-27b_Grandfather_Japan_female,ollama-gemma3-27b,gemma,27B,female,Japan,East/SE Asia,Grandfather,177,-2.2818558,0.6281769,42.719475,1.9941183,-11.380501,5.621909,-26.256184
ollama-gptoss-20b_Grandfather_Japan_female,ollama-gptoss-20b,gpt-oss,20B,female,Japan,East/SE Asia,Grandfather,173,-0.24818756,1.635153,-34.141254,-12.306725,16.260181,-8.525712,-4.0153427
ollama-llama31-8b_Grandfather_Japan_male,ollama-llama31-8b,llama,8B,male,Japan,East/SE Asia,Grandfather,171,-0.2059709,-1.1304159,-18.271828,38.67387,15.600756,22.810753,-17.121103
ollama-llama32-3b_Grandfather_Japan_male,ollama-llama32-3b,llama,3B,male,Japan,East/SE Asia,Grandfather,171,0.32031444,0.304936,-19.619701,37.69006,18.71204,21.808033,-14.7117815
ollama-llama3-70b_Grandfather_Japan_male,ollama-llama3-70b,llama,70B,male,Japan,East/SE Asia,Grandfather,187,3.0257766,0.85119003,-28.95137,16.14487,9.134953,15.432622,17.54848
ollama-mistral-nemo_Grandfather_Japan_male,ollama-mistral-nemo,mistral,12B,male,Japan,East/SE Asia,Grandfather,155,1.1019491,1.9018226,14.751184,-12.09402,-3.3482141,-28.802732,-8.394152
ollama-mistral-7b_Grandfather_Japan_male,ollama-mistral-7b,mistral,7B,male,Japan,East/SE Asia,Grandfather,208,1.2103568,0.8513748,-3.471176,22.99168,-15.8910055,28.266716,0.8143063
ollama-qwen25-7b_Grandfather_Japan_male,ollama-qwen25-7b,qwen,7B,male,Japan,East/SE Asia,Grandfather,207,0.23469327,0.31749684,-9.191408,-28.629992,15.829852,1.9724243,21.591202
ollama-qwen25-3b_Grandfather_Japan_male,ollama-qwen25-3b,qwen,3B,male,Japan,East/SE Asia,Grandfather,127,0.9963346,0.2620796,-17.177088,27.801142,13.332404,21.402273,-5.2967386
ollama-gemma2-2b_Grandfather_Japan_male,ollama-gemma2-2b,gemma,2B,male,Japan,East/SE Asia,Grandfather,199,-0.8178335,2.3335671,19.984148,-33.755287,12.55179,-34.18214,6.3514557
ollama-gemma3-12b_Grandfather_Japan_male,ollama-gemma3-12b,gemma,12B,male,Japan,East/SE Asia,Grandfather,205,-0.7736763,2.0481164,35.245148,20.104242,-1.7334673,21.602688,-19.411352
ollama-gemma3-27b_Grandfather_Japan_male,ollama-gemma3-27b,gemma,27B,male,Japan,East/SE Asia,Grandfather,187,-1.9406486,1.0158207,39.82236,9.586116,-14.742797,19.962145,-21.570343
ollama-llama31-8b_Grandfather_China_female,ollama-llama31-8b,llama,8B,female,China,East/SE Asia,Grandfather,148,0.2670436,-0.9959635,15.622476,8.618559,-19.098576,-4.6195583,-6.1342883
ollama-llama32-3b_Grandfather_China_female,ollama-llama32-3b,llama,3B,female,China,East/SE Asia,Grandfather,182,0.10791368,-2.3781297,5.909717,15.046334,-9.390414,5.5928907,-8.673355
ollama-llama3-70b_Grandfather_China_female,ollama-llama3-70b,llama,70B,female,China,East/SE Asia,Grandfather,190,0.60834223,-1.916342,-0.056244478,19.85941,-15.314393,0.36828354,-4.908679
ollama-mistral-nemo_Grandfather_China_female,ollama-mistral-nemo,mistral,12B,female,China,East/SE Asia,Grandfather,177,-0.17819175,0.7782824,20.61763,17.893087,26.460682,7.0986605,-9.549305
ollama-mistral-7b_Grandfather_China_female,ollama-mistral-7b,mistral,7B,female,China,East/SE Asia,Grandfather,206,1.3466518,-0.19431591,-16.020502,-22.36929,-8.901026,-11.432197,15.224671
ollama-qwen25-7b_Grandfather_China_female,ollama-qwen25-7b,qwen,7B,female,China,East/SE Asia,Grandfather,156,-0.75429887,-0.9451435,-12.153047,-1.1164392,8.74569,1.7422657,-0.59214705
ollama-qwen25-3b_Grandfather_China_female,ollama-qwen25-3b,qwen,3B,female,China,East/SE Asia,Grandfather,150,0.47913045,2.0970428,-8.372649,-15.105214,7.0361147,-13.006926,35.04246
ollama-gemma3-12b_Grandfather_China_female,ollama-gemma3-12b,gemma,12B,female,China,East/SE Asia,Grandfather,188,-1.9672495,1.2000039,45.473988,-7.4179187,-18.603218,-3.9774687,-11.795425
ollama-gemma3-27b_Grandfather_China_female,ollama-gemma3-27b,gemma,27B,female,China,East/SE Asia,Grandfather,176,-1.884038,-0.681212,37.631855,1.258487,-17.99973,6.3944116,-8.26806
ollama-gptoss-20b_Grandfather_China_female,ollama-gptoss-20b,gpt-oss,20B,female,China,East/SE Asia,Grandfather,138,1.1171217,0.054620534,-33.432297,-13.646656,23.274927,-6.7116456,1.2487675
ollama-llama31-8b_Grandfather_China_male,ollama-llama31-8b,llama,8B,male,China,East/SE Asia,Grandfather,171,0.23050933,1.0456564,-8.665898,38.001358,-3.5647724,28.266006,2.808372
ollama-llama32-3b_Grandfather_China_male,ollama-llama32-3b,llama,3B,male,China,East/SE Asia,Grandfather,184,0.6570259,0.82603395,15.980191,8.311402,-20.758486,-5.575712,-6.4009542
ollama-llama3-70b_Grandfather_China_male,ollama-llama3-70b,llama,70B,male,China,East/SE Asia,Grandfather,194,1.2713584,-1.3836944,-21.352139,20.354553,-10.439921,23.066616,13.488084
ollama-mistral-nemo_Grandfather_China_male,ollama-mistral-nemo,mistral,12B,male,China,East/SE Asia,Grandfather,201,0.8315376,1.3577507,-20.85114,-31.581808,16.07204,-16.692797,33.227894
ollama-mistral-7b_Grandfather_China_male,ollama-mistral-7b,mistral,7B,male,China,East/SE Asia,Grandfather,176,2.6565123,0.36553955,-28.734482,26.39585,16.173286,27.123709,6.3432817
ollama-qwen25-7b_Grandfather_China_male,ollama-qwen25-7b,qwen,7B,male,China,East/SE Asia,Grandfather,113,-0.66509205,-0.0757114,-3.8115292,-5.696337,2.802439,-0.9028559,4.404628
ollama-qwen25-3b_Grandfather_China_male,ollama-qwen25-3b,qwen,3B,male,China,East/SE Asia,Grandfather,125,1.223023,0.9606168,-3.4975111,-18.819422,6.5748286,-3.9497557,19.340729
ollama-gemma2-2b_Grandfather_China_male,ollama-gemma2-2b,gemma,2B,male,China,East/SE Asia,Grandfather,207,-0.9274929,1.8280723,29.409279,-23.396605,-2.9642994,-33.99138,-5.945574
ollama-gemma3-12b_Grandfather_China_male,ollama-gemma3-12b,gemma,12B,male,China,East/SE Asia,Grandfather,189,-1.248012,0.6892729,33.57931,19.353472,0.4897447,23.220139,-17.141201
ollama-gemma3-27b_Grandfather_China_male,ollama-gemma3-27b,gemma,27B,male,China,East/SE Asia,Grandfather,175,-2.8698785,0.9710753,39.869595,9.250769,-14.77153,20.3863,-20.649578
ollama-gptoss-20b_Grandfather_China_male,ollama-gptoss-20b,gpt-oss,20B,male,China,East/SE Asia,Grandfather,150,0.74220324,2.2216704,-18.077711,-10.82666,22.052876,-9.187825,-14.789529
ollama-llama31-8b_Grandfather_SouthKorea_female,ollama-llama31-8b,llama,8B,female,South Korea,East/SE Asia,Grandfather,162,-0.32696757,-1.0338204,-7.596447,12.592621,2.5132694,12.191878,-0.5993258
ollama-llama32-3b_Grandfather_SouthKorea_female,ollama-llama32-3b,llama,3B,female,South Korea,East/SE Asia,Grandfather,175,0.67003834,-1.5369165,-4.6044455,-7.9355226,0.47912174,-4.04171,5.4980674
ollama-llama3-70b_Grandfather_SouthKorea_female,ollama-llama3-70b,llama,70B,female,South Korea,East/SE Asia,Grandfather,193,0.6948054,-1.3804226,-9.3650055,14.737333,10.1771345,6.786704,-2.086757
ollama-mistral-nemo_Grandfather_SouthKorea_female,ollama-mistral-nemo,mistral,12B,female,South Korea,East/SE Asia,Grandfather,177,1.609964,0.3152012,-24.369627,25.904085,14.846549,24.550354,1.9525898
ollama-mistral-7b_Grandfather_SouthKorea_female,ollama-mistral-7b,mistral,7B,female,South Korea,East/SE Asia,Grandfather,193,2.786908,-1.5729055,-24.55332,21.575844,12.773893,16.080679,10.225427
ollama-qwen25-7b_Grandfather_SouthKorea_female,ollama-qwen25-7b,qwen,7B,female,South Korea,East/SE Asia,Grandfather,174,-0.55016947,0.3941643,8.761292,-20.28411,1.5661131,-19.121449,0.87249976
ollama-qwen25-3b_Grandfather_SouthKorea_female,ollama-qwen25-3b,qwen,3B,female,South Korea,East/SE Asia,Grandfather,127,-0.23771423,-0.21059322,6.865378,-21.025282,34.98475,12.961047,5.2205424
ollama-gemma3-12b_Grandfather_SouthKorea_female,ollama-gemma3-12b,gemma,12B,female,South Korea,East/SE Asia,Grandfather,196,-2.351946,-0.66335285,52.88,-8.38123,-12.039151,-3.3322327,-17.016346
ollama-gemma3-27b_Grandfather_SouthKorea_female,ollama-gemma3-27b,gemma,27B,female,South Korea,East/SE Asia,Grandfather,183,-3.3009756,0.9665301,35.221783,9.869228,-15.391756,10.518274,-20.837137
ollama-gptoss-20b_Grandfather_SouthKorea_female,ollama-gptoss-20b,gpt-oss,20B,female,South Korea,East/SE Asia,Grandfather,126,-1.0218999,0.0482585,-33.284355,-11.561892,16.93844,-6.612366,-5.397066
ollama-llama31-8b_Grandfather_SouthKorea_male,ollama-llama31-8b,llama,8B,male,South Korea,East/SE Asia,Grandfather,161,0.93730766,-1.0871651,-14.047285,13.614443,4.1552634,11.899692,11.113517
ollama-llama32-1b_Grandfather_SouthKorea_male,ollama-llama32-1b,llama,1B,male,South Korea,East/SE Asia,Grandfather,154,0.1444933,0.33686203,-15.243151,18.555206,5.9338794,17.886799,8.998637
ollama-llama32-3b_Grandfather_SouthKorea_male,ollama-llama32-3b,llama,3B,male,South Korea,East/SE Asia,Grandfather,149,-0.10181676,-0.84591144,-9.40371,9.588705,-0.4913731,4.5786366,5.0446696
ollama-llama3-70b_Grandfather_SouthKorea_male,ollama-llama3-70b,llama,70B,male,South Korea,East/SE Asia,Grandfather,208,0.45175952,-0.8941559,-8.309041,8.068093,2.2361207,3.1590686,8.590115
ollama-mistral-nemo_Grandfather_SouthKorea_male,ollama-mistral-nemo,mistral,12B,male,South Korea,East/SE Asia,Grandfather,202,-1.6457218,2.982417,19.24633,-17.86728,-4.839835,-27.20119,-5.847863
ollama-mistral-7b_Grandfather_SouthKorea_male,ollama-mistral-7b,mistral,7B,male,South Korea,East/SE Asia,Grandfather,198,1.4503231,0.390045,-27.740261,10.005323,-5.1634355,-6.477771,6.7125115
ollama-qwen25-7b_Grandfather_SouthKorea_male,ollama-qwen25-7b,qwen,7B,male,South Korea,East/SE Asia,Grandfather,121,0.6130756,-0.9286652,-12.857314,3.2839866,8.475013,-4.177557,-1.6873307
ollama-qwen25-3b_Grandfather_SouthKorea_male,ollama-qwen25-3b,qwen,3B,male,South Korea,East/SE Asia,Grandfather,161,0.3252294,-0.4599046,-3.363519,-19.692453,5.403774,-1.389767,18.166939
ollama-gemma2-2b_Grandfather_SouthKorea_male,ollama-gemma2-2b,gemma,2B,male,South Korea,East/SE Asia,Grandfather,200,0.46739724,2.3230436,19.753778,-27.386215,8.343023,-29.796762,1.3408791
ollama-gemma3-12b_Grandfather_SouthKorea_male,ollama-gemma3-12b,gemma,12B,male,South Korea,East/SE Asia,Grandfather,198,-0.9184428,1.031837,34.623894,20.346586,-2.0019848,23.401487,-17.853481
ollama-gemma3-27b_Grandfather_SouthKorea_male,ollama-gemma3-27b,gemma,27B,male,South Korea,East/SE Asia,Grandfather,188,-1.5606468,1.3722265,44.416836,11.6549015,-8.510593,9.832619,-30.442303
ollama-gptoss-20b_Grandfather_SouthKorea_male,ollama-gptoss-20b,gpt-oss,20B,male,South Korea,East/SE Asia,Grandfather,175,-0.93230605,2.30057,16.195953,-13.183298,-9.035807,-30.082615,4.7933254
ollama-llama31-8b_Grandfather_Indonesia_female,ollama-llama31-8b,llama,8B,female,Indonesia,East/SE Asia,Grandfather,166,-0.5441849,-1.653738,10.284804,13.042412,0.38372067,-3.6575825,-4.4269204
ollama-llama32-3b_Grandfather_Indonesia_female,ollama-llama32-3b,llama,3B,female,Indonesia,East/SE Asia,Grandfather,182,1.9350955,-2.1384594,-6.192417,14.674341,0.66060996,3.3145087,-3.421459
ollama-llama3-70b_Grandfather_Indonesia_female,ollama-llama3-70b,llama,70B,female,Indonesia,East/SE Asia,Grandfather,177,-0.08985307,-1.7339044,-5.6213503,6.875135,-5.268589,3.1682143,6.1643867
ollama-mistral-nemo_Grandfather_Indonesia_female,ollama-mistral-nemo,mistral,12B,female,Indonesia,East/SE Asia,Grandfather,185,-0.9285716,-0.038262397,-17.55736,-20.469217,-6.10266,-18.9978,17.094343
ollama-mistral-7b_Grandfather_Indonesia_female,ollama-mistral-7b,mistral,7B,female,Indonesia,East/SE Asia,Grandfather,181,1.6408685,-0.3890825,-20.837137,32.36563,4.844412,36.656044,1.3407494
ollama-qwen25-7b_Grandfather_Indonesia_female,ollama-qwen25-7b,qwen,7B,female,Indonesia,East/SE Asia,Grandfather,105,0.9112596,-1.1181605,-16.688066,0.1127117,16.72357,4.9392924,1.0168185
ollama-qwen25-3b_Grandfather_Indonesia_female,ollama-qwen25-3b,qwen,3B,female,Indonesia,East/SE Asia,Grandfather,196,2.2804825,-2.1474771,-12.571364,12.409892,1.1156758,12.929287,1.5721267
